代码,日期,每股送股,每股配股,配股价,每股红利
SZ002585,20240625,0.0,0.0,0.0,0.0006085192698
SZ002586,20190719,0.0,0.0,0.0,0.15
SZ002586,20180615,0.0,0.0,0.0,0.0455
SZ002586,20170711,0.0,0.0,0.0,0.05
SZ002586,20160608,0.0,0.0,0.0,0.05
SZ002586,20150605,1.0,0.0,0.0,0.1
SZ002586,20140606,0.0,0.0,0.0,0.15
SZ002586,20130527,0.5,0.0,0.0,0.1
SZ002586,20120612,0.9,0.0,0.0,0.1
SZ002587,20240531,0.0,0.0,0.0,0.0010619469027
SZ002588,20240607,0.0,0.0,0.0,0.0018786127168
SZ002589,20240604,0.0,0.0,0.0,0.0005284552846
SZ002593,20240528,0.0,0.0,0.0,0.0015432098765
SZ002594,20240729,0.0,0.0,0.0,0.0012150508727
SZ002595,20240710,0.0,0.0,0.0,0.001640850617
SZ002596,20210609,0.0,0.0,0.0,0.01
SZ002596,20190612,0.0,0.0,0.0,0.008
SZ002596,20180528,0.0,0.0,0.0,0.02
SZ002596,20170428,2.0,0.0,0.0,0.03
SZ002596,20160617,0.0,0.0,0.0,0.03
SZ002596,20150616,0.0,0.0,0.0,0.02
SZ002596,20140606,0.0,0.0,0.0,0.0298
SZ002596,20130614,0.6,0.0,0.0,0.1
SZ002596,20120607,0.0,0.0,0.0,0.2
SZ002597,20240524,0.0,0.0,0.0,0.0008741258741
SZ002598,20240705,0.0,0.0,0.0,0.0013850415512
SZ002599,20240531,0.0,0.0,0.0,0.0003546099291
SZ002600,20240530,0.0,0.0,0.0,0.0006382978723
SZ002603,20240719,0.0,0.0,0.0,0.0018703241895
SZ002605,20240620,0.0,0.0,0.0,0.0040196516302
SZ002606,20250926,0.0,0.0,0.0,0.01089
SZ002606,20250528,0.0,0.0,0.0,0.01981
SZ002606,20241230,0.0,0.0,0.0,0.05347
SZ002606,20240701,0.0,0.0,0.0,0.00017310253
SZ002606,20230706,0.0,0.0,0.0,0.042
SZ002606,20220613,0.0,0.0,0.0,0.036
SZ002606,20210608,0.0,0.0,0.0,0.025
SZ002606,20200715,0.0,0.0,0.0,0.012
SZ002606,20180619,0.0,0.0,0.0,0.015
SZ002606,20170512,1.0,0.0,0.0,0.1
SZ002606,20160629,0.0,0.0,0.0,0.075
SZ002606,20150518,0.0,0.0,0.0,0.075
SZ002606,20140509,0.0,0.0,0.0,0.1
SZ002606,20130513,0.0,0.0,0.0,0.125
SZ002606,20120518,1.0,0.0,0.0,0.2
SZ002608,20240705,0.0,0.0,0.0,0.0012820512821
SZ002609,20240605,0.0,0.0,0.0,0.0015762925599
SZ002612,20240531,0.0,0.0,0.0,0.0026785714286
SZ002613,20240628,0.0,0.0,0.0,0.0018413597734
SZ002614,20240529,0.0,0.0,0.0,0.0043859649123
SZ002615,20240604,0.0,0.0,0.0,0.0014577259475
SZ002616,20250924,0.0,0.0,0.0,0.15
SZ002616,20240510,0.0,0.0,0.0,0.0019083969466
SZ002616,20210430,0.0,0.0,0.0,0.2
SZ002616,20200603,0.0,0.0,0.0,0.2
SZ002616,20181023,0.0,0.0,0.0,0.2
SZ002616,20170519,1.0,0.0,0.0,0.0
SZ002616,20160928,0.0,0.0,0.0,0.12
SZ002616,20151019,0.0,0.0,0.0,0.35
SZ002616,20150430,1.0,0.0,0.0,0.35
SZ002616,20140513,0.0,0.0,0.0,0.06
SZ002616,20130624,0.0,0.0,0.0,0.35
SZ002616,20130604,0.0,0.0,0.0,0.35
SZ002616,20120608,0.0,0.0,0.0,0.1
SZ002623,20240528,0.0,0.0,0.0,0.0025484199796
SZ002624,20240605,0.0,0.0,0.0,0.0049568965517
SZ002626,20250620,0.0,0.0,0.0,0.4
SZ002626,20240606,0.0,0.0,0.0,0.0014114326041
SZ002626,20230526,0.0,0.0,0.0,0.2
SZ002626,20220617,0.0,0.0,0.0,0.6
SZ002626,20210618,0.0,0.0,0.0,0.6
SZ002626,20200529,0.0,0.0,0.0,0.6
SZ002626,20190528,0.0,0.0,0.0,0.8
SZ002626,20180511,0.0,0.0,0.0,0.4
SZ002626,20170612,0.0,0.0,0.0,0.2
SZ002626,20160613,0.0,0.0,0.0,0.05
SZ002626,20150609,1.0,0.0,0.0,0.3
SZ002626,20140606,0.6,0.0,0.0,0.5
SZ002626,20130509,0.0,0.0,0.0,0.3
SZ002626,20120528,1.0,0.0,0.0,0.6
SZ002627,20240614,0.0,0.0,0.0,0.0020618556701
SZ002631,20240528,0.0,0.0,0.0,0.0006651884701
SZ002632,20240530,0.0,0.0,0.0,0.0035714285714
SZ002635,20240611,0.0,0.0,0.0,0.0020689655171999
SZ002636,20250529,0.0,0.0,0.0,0.085
SZ002636,20240618,0.0,0.0,0.0,0.0008849557522
SZ002636,20230626,0.0,0.0,0.0,0.085
SZ002636,20220809,0.0,0.0,0.0,0.085
SZ002636,20210723,0.0,0.0,0.0,0.06
SZ002636,20170712,0.0,0.0,0.0,0.065
SZ002636,20150522,1.6,0.0,0.0,0.0
SZ002636,20140710,0.0,0.0,0.0,0.06
SZ002637,20240618,0.0,0.0,0.0,0.0011520737327
SZ002641,20240628,0.0,0.0,0.0,0.0025
SZ002643,20240606,0.0,0.0,0.0,0.0026548672566
SZ002644,20240625,0.0,0.0,0.0,0.0004694835681
SZ002646,20250710,0.0,0.0,0.0,0.011
SZ002646,20240913,0.0,0.0,0.0,0.033
SZ002646,20240625,0.0,0.0,0.0,0.0012658227848
SZ002646,20230712,0.0,0.0,0.0,0.06
SZ002646,20220624,0.0,0.0,0.0,0.05
SZ002646,20200702,0.0,0.0,0.0,0.03
SZ002646,20190605,0.0,0.0,0.0,0.12
SZ002646,20180710,0.0,0.0,0.0,0.07
SZ002646,20170615,0.0,0.0,0.0,0.17
SZ002646,20160715,0.0,0.0,0.0,0.18
SZ002646,20150714,0.0,0.0,0.0,0.25
SZ002646,20140710,0.0,0.0,0.0,0.3
SZ002646,20130628,0.0,0.0,0.0,0.25
SZ002646,20120613,0.0,0.0,0.0,0.2
SZ002648,20240514,0.0,0.0,0.0,0.0020418580909
SZ002649,20240716,0.0,0.0,0.0,0.0003457446809
SZ002651,20240710,0.0,0.0,0.0,0.0007889546351
SZ002653,20240524,0.0,0.0,0.0,0.0006620324396
SZ002655,20240529,0.0,0.0,0.0,0.0002901353965
SZ002656,20190603,0.0,0.0,0.0,0.004
SZ002656,20180531,0.6,0.0,0.0,0.015
SZ002656,20160526,0.6,0.0,0.0,0.11
SZ002656,20150325,0.0,0.0,0.0,0.11
SZ002656,20140527,0.0,0.0,0.0,0.18
SZ002656,20130516,1.0,0.0,0.0,0.37
SZ002658,20240522,0.0,0.0,0.0,0.0048154093097999
SZ002660,20240614,0.0,0.0,0.0,0.0013054830287
SZ002662,20240429,0.0,0.0,0.0,0.0030303030303
SZ002664,20240611,0.0,0.0,0.0,0.0005555555555999
SZ002666,20251021,0.0,0.0,0.0,0.09039
SZ002666,20240521,0.0,0.0,0.0,0.0014628820961
SZ002666,20210708,0.0,0.0,0.0,0.107
SZ002666,20200716,0.0,0.0,0.0,0.04
SZ002666,20190508,0.0,0.0,0.0,0.266
SZ002666,20180719,0.0,0.0,0.0,0.047
SZ002666,20170714,0.0,0.0,0.0,0.047
SZ002666,20160715,0.0,0.0,0.0,0.061
SZ002666,20150709,1.0,0.0,0.0,0.12
SZ002666,20140721,0.0,0.0,0.0,0.15
SZ002666,20130614,1.0,0.0,0.0,0.29
SZ002666,20121026,0.0,0.0,0.0,0.19
SZ002666,20120731,0.0,0.0,0.0,0.035
SZ002669,20240529,0.0,0.0,0.0,0.0007179487179
SZ002673,20240626,0.0,0.0,0.0,0.0014150943396
SZ002674,20240529,0.0,0.0,0.0,0.0050420168067
SZ002675,20240624,0.0,0.0,0.0,0.0009735202492
SZ002676,20250529,0.0,0.0,0.0,0.01
SZ002676,20241016,0.0,0.0,0.0,0.01
SZ002676,20170607,0.8,0.0,0.0,0.015
SZ002676,20160311,1.5,0.0,0.0,0.01
SZ002676,20150617,0.0,0.0,0.0,0.09
SZ002676,20140708,0.0,0.0,0.0,0.07
SZ002676,20130520,0.0,0.0,0.0,0.125
SZ002676,20121108,0.0,0.0,0.0,0.2
SZ002677,20240524,0.0,0.0,0.0,0.0072254335259999
SZ002678,20240509,0.0,0.0,0.0,4.49438202e-05
SZ002679,20240709,0.0,0.0,0.0,0.0003863636364
SZ002683,20240510,0.0,0.0,0.0,0.0024977698483
SZ002686,20250707,0.0,0.0,0.0,0.00999
SZ002686,20240628,0.0,0.0,0.0,0.0004796163069999
SZ002686,20230714,0.0,0.0,0.0,0.02
SZ002686,20220527,0.0,0.0,0.0,0.02
SZ002686,20190716,0.0,0.0,0.0,0.02
SZ002686,20180717,0.0,0.0,0.0,0.07
SZ002686,20170420,0.0,0.0,0.0,0.07
SZ002686,20160628,0.0,0.0,0.0,0.06
SZ002686,20150814,0.5,0.0,0.0,0.08
SZ002686,20140627,1.0,0.0,0.0,0.15
SZ002686,20130528,0.5,0.0,0.0,0.17
SZ002687,20240409,0.0,0.0,0.0,0.0033444816054
SZ002688,20240531,0.0,0.0,0.0,0.0021276595745
SZ002690,20240517,0.0,0.0,0.0,0.0037858301785
SZ002692,20240619,0.0,0.0,0.0,0.0005633802817
SZ002695,20240506,0.0,0.0,0.0,0.0021897810219
SZ002696,20190709,0.0,0.0,0.0,0.05
SZ002696,20180612,0.7,0.0,0.0,0.35
SZ002696,20170608,0.0,0.0,0.0,0.1
SZ002696,20160622,0.0,0.0,0.0,0.1
SZ002696,20150608,0.0,0.0,0.0,0.15
SZ002696,20140616,1.0,0.0,0.0,0.2
SZ002696,20130619,0.0,0.0,0.0,0.3
SZ002697,20240514,0.0,0.0,0.0,0.0023091247671999
SZ002698,20240620,0.0,0.0,0.0,0.0018587360595
SZ002700,20240710,0.0,0.0,0.0,0.0008759124088
SZ002701,20240719,0.0,0.0,0.0,0.0028301886792
SZ002702,20240606,0.0,0.0,0.0,0.0010610079576
SZ002703,20240816,0.0,0.0,0.0,0.000224075576
SZ002705,20240614,0.0,0.0,0.0,0.0026525198939
SZ002706,20250513,0.0,0.0,0.0,0.21246
SZ002706,20240514,0.0,0.0,0.0,0.0031725888325
SZ002706,20230505,0.0,0.0,0.0,0.2
SZ002706,20220923,0.0,0.0,0.0,0.2
SZ002706,20210427,0.3,0.0,0.0,0.3
SZ002706,20200428,0.0,0.0,0.0,0.25
SZ002706,20190424,0.0,0.0,0.0,0.25
SZ002706,20180425,0.5,0.0,0.0,0.25
SZ002706,20170426,1.0,0.0,0.0,0.4
SZ002706,20160517,1.0,0.0,0.0,0.5
SZ002706,20150430,0.3,0.0,0.0,0.35
SZ002706,20140422,0.0,0.0,0.0,0.8
SZ002709,20240429,0.0,0.0,0.0,0.0014381591563
SZ002716,20180724,0.7,0.0,0.0,0.1
SZ002716,20170712,0.0,0.0,0.0,0.05
SZ002716,20160622,0.0,0.0,0.0,0.05
SZ002716,20150625,1.2,0.0,0.0,0.1
SZ002716,20140710,0.0,0.0,0.0,0.128
SZ002718,20240528,0.0,0.0,0.0,0.001652892562
SZ002722,20240704,0.0,0.0,0.0,0.0016829052258999
SZ002723,20240712,0.0,0.0,0.0,0.0003287197232
SZ002724,20240530,0.0,0.0,0.0,0.0007590132827
SZ002726,20210430,0.0,0.0,0.0,0.1819
SZ002726,20200610,0.0,0.0,0.0,0.049
SZ002726,20191011,0.3,0.0,0.0,0.0
SZ002726,20190822,0.0,0.0,0.0,0.047
SZ002726,20180814,0.0,0.0,0.0,0.05
SZ002726,20170825,0.7,0.0,0.0,0.0
SZ002726,20170810,0.0,0.0,0.0,0.16
SZ002726,20160608,0.0,0.0,0.0,0.08
SZ002726,20150427,1.0,0.0,0.0,0.15
SZ002727,20240530,0.0,0.0,0.0,0.0018796992480999
SZ002728,20240424,0.0,0.0,0.0,0.0035260930889
SZ002729,20240614,0.0,0.0,0.0,0.000281124498
SZ002730,20240529,0.0,0.0,0.0,0.0017881705639999
SZ002731,20240719,0.0,0.0,0.0,0.0008819875776
SZ002732,20240620,0.0,0.0,0.0,0.0010033444815999
SZ002733,20240612,0.0,0.0,0.0,0.0013578235294
SZ002734,20240612,0.0,0.0,0.0,0.0028011204482
SZ002735,20240711,0.0,0.0,0.0,0.0005574912892
SZ002736,20260211,0.0,0.0,0.0,0.1
SZ002736,20250616,0.0,0.0,0.0,0.35
SZ002736,20240619,0.0,0.0,0.0,0.0029220779221
SZ002736,20230621,0.0,0.0,0.0,0.27
SZ002736,20220622,0.0,0.0,0.0,0.5
SZ002736,20210617,0.0,0.0,0.0,0.23
SZ002736,20200429,0.0,0.0,0.0,0.2
SZ002736,20190612,0.0,0.0,0.0,0.12
SZ002736,20180615,0.0,0.0,0.0,0.15
SZ002736,20170609,0.0,0.0,0.0,0.2
SZ002736,20160624,0.0,0.0,0.0,0.6
SZ002736,20150625,0.0,0.0,0.0,0.2
SZ002737,20240614,0.0,0.0,0.0,0.0051299589603
SZ002738,20240530,0.0,0.0,0.0,0.003078817734
SZ002743,20240809,0.0,0.0,0.0,0.0017914438503
SZ002745,20240522,0.0,0.0,0.0,0.0038540478905
SZ002746,20250926,0.0,0.0,0.0,0.1
SZ002746,20250612,0.0,0.0,0.0,0.15
SZ002746,20250110,0.0,0.0,0.0,0.1
SZ002746,20240530,0.0,0.0,0.0,0.0023547880691
SZ002746,20230629,0.0,0.0,0.0,0.1
SZ002746,20220630,0.0,0.0,0.0,0.1
SZ002746,20210609,0.5,0.0,0.0,0.3
SZ002746,20200424,0.0,0.0,0.0,0.4
SZ002746,20190528,0.5,0.0,0.0,0.5
SZ002746,20180524,0.7,0.0,0.0,0.4
SZ002746,20170619,0.0,0.0,0.0,0.2
SZ002746,20160517,0.0,0.0,0.0,0.1
SZ002747,20240607,0.0,0.0,0.0,0.0004132231405
SZ002749,20240529,0.0,0.0,0.0,0.0015422578655
SZ002752,20240710,0.0,0.0,0.0,0.0020449897751
SZ002753,20240626,0.0,0.0,0.0,0.0023580034423
SZ002756,20251022,0.0,0.0,0.0,0.29486
SZ002756,20250509,0.0,0.0,0.0,0.48944
SZ002756,20241010,0.0,0.0,0.0,0.48944
SZ002756,20240530,0.0,0.0,0.0,0.0044023772837
SZ002756,20230927,0.0,0.0,0.0,1.0
SZ002756,20230421,0.3,0.0,0.0,5.0
SZ002756,20220527,0.0,0.0,0.0,0.5
SZ002756,20210601,0.0,0.0,0.0,0.31
SZ002756,20200422,0.0,0.0,0.0,0.456
SZ002756,20190523,0.0,0.0,0.0,1.0
SZ002756,20180611,0.0,0.0,0.0,1.0
SZ002756,20170420,0.0,0.0,0.0,0.13
SZ002756,20160620,0.8,0.0,0.0,0.2
SZ002757,20240528,0.0,0.0,0.0,0.0015372790161
SZ002758,20240528,0.0,0.0,0.0,0.0032502708558999
SZ002759,20240524,0.0,0.0,0.0,0.0010893246186999
SZ002760,20240709,0.0,0.0,0.0,0.0008163265306
SZ002761,20240809,0.0,0.0,0.0,0.0006289308176
SZ002762,20240523,0.0,0.0,0.0,0.0007656967841
SZ002763,20240510,0.0,0.0,0.0,0.00513478819
SZ002766,20220104,1.0,0.0,0.0,0.0
SZ002766,20180716,0.0,0.0,0.0,0.025
SZ002766,20170713,1.0,0.0,0.0,0.1
SZ002766,20160714,0.0,0.0,0.0,0.108
SZ002767,20240628,0.0,0.0,0.0,0.0001365187713
SZ002768,20240529,0.0,0.0,0.0,0.0008075370121
SZ002772,20240516,0.0,0.0,0.0,0.0041265474553
SZ002773,20240528,0.0,0.0,0.0,0.0016608391608
SZ002774,20240515,0.0,0.0,0.0,0.0053619302948999
SZ002776,20200715,0.0,0.0,0.0,0.038
SZ002776,20190703,0.5,0.0,0.0,0.1
SZ002776,20180718,0.5042,0.0,0.0,0.1008
SZ002776,20170718,0.0,0.0,0.0,0.07
SZ002776,20160331,1.0,0.0,0.0,0.18
SZ002777,20240621,0.0,0.0,0.0,0.0007712082262
SZ002779,20240703,0.0,0.0,0.0,0.0005368647101
SZ002782,20240515,0.0,0.0,0.0,0.0006986899563
SZ002783,20240625,0.0,0.0,0.0,0.0014025245442
SZ002786,20190611,0.0,0.0,0.0,0.021
SZ002786,20180717,0.0,0.0,0.0,0.017
SZ002786,20170609,0.0,0.0,0.0,0.017
SZ002786,20160531,2.0,0.0,0.0,0.1
SZ002788,20240704,0.0,0.0,0.0,0.0037453183521
SZ002790,20240618,0.0,0.0,0.0,0.0024900398406
SZ002791,20240429,0.0,0.0,0.0,0.0003211303789
SZ002792,20240618,0.0,0.0,0.0,0.0013976240391
SZ002796,20200528,0.5,0.0,0.0,0.05
SZ002796,20190401,0.5,0.0,0.0,0.2
SZ002796,20180418,0.0,0.0,0.0,0.2
SZ002796,20170519,0.0,0.0,0.0,0.3
SZ002796,20160905,0.0,0.0,0.0,0.6
SZ002797,20240731,0.0,0.0,0.0,0.0006374501991999
SZ002799,20240816,0.0,0.0,0.0,0.0005911330049
SZ002800,20240702,0.0,0.0,0.0,
SZ002801,20240613,0.0,0.0,0.0,0.0014184397163
SZ002802,20240722,0.0,0.0,0.0,0.0031055900620999
SZ002803,20240430,0.0,0.0,0.0,0.0022929936306
SZ002806,20200529,0.0,0.0,0.0,0.08
SZ002806,20190523,0.0,0.0,0.0,0.08
SZ002806,20180604,0.0,0.0,0.0,0.08
SZ002806,20170518,0.7,0.0,0.0,0.1
SZ002807,20240510,0.0,0.0,0.0,0.0048469387755
SZ002808,20240614,0.0,0.0,0.0,0.0011834319527
SZ002809,20240607,0.0,0.0,0.0,0.002196193265
SZ002810,20240705,0.0,0.0,0.0,0.0017621145373999
SZ002811,20240529,0.0,0.0,0.0,0.0028328611898
SZ002812,20240603,0.0,0.0,0.0,0.0038984323983
SZ002815,20240524,0.0,0.0,0.0,0.0023041474654
SZ002816,20190722,0.0,0.0,0.0,0.01
SZ002816,20180709,0.0,0.0,0.0,0.026
SZ002816,20170707,0.0,0.0,0.0,0.05
SZ002817,20240627,0.0,0.0,0.0,0.0015426497278
SZ002818,20240514,0.0,0.0,0.0,0.004718945177
SZ002819,20240701,0.0,0.0,0.0,0.0001423149905
SZ002820,20240606,0.0,0.0,0.0,0.0025348542459
SZ002821,20240628,0.0,0.0,0.0,0.0026666666666999
SZ002823,20240517,0.0,0.0,0.0,0.000703284965
SZ002824,20240716,0.0,0.0,0.0,0.0015076273734
SZ002825,20240628,0.0,0.0,0.0,0.0018957345971999
SZ002826,20250624,0.0,0.0,0.0,0.09821
SZ002826,20240531,0.0,0.0,0.0,0.0003405221339
SZ002826,20230707,0.0,0.0,0.0,0.1
SZ002826,20220708,0.0,0.0,0.0,0.1
SZ002826,20210714,0.0,0.0,0.0,0.08
SZ002826,20200714,0.0,0.0,0.0,0.04
SZ002826,20190610,0.0,0.0,0.0,0.03
SZ002826,20180528,0.0,0.0,0.0,0.06
SZ002826,20170612,0.0,0.0,0.0,0.06
SZ002827,20240621,0.0,0.0,0.0,0.0007583417594
SZ002828,20240620,0.0,0.0,0.0,0.0009908597082
SZ002830,20240607,0.0,0.0,0.0,0.0024870466321
SZ002831,20240529,0.0,0.0,0.0,0.0024132365759
SZ002832,20240816,0.0,0.0,0.0,0.0049800796813
SZ002833,20240621,0.0,0.0,0.0,0.0031545741325
SZ002835,20240530,0.0,0.0,0.0,0.0012068965517
SZ002836,20250527,0.0,0.0,0.0,0.24207
SZ002836,20240531,0.0,0.0,0.0,0.0015337423313
SZ002836,20230608,0.2,0.0,0.0,0.4
SZ002836,20220711,0.2,0.0,0.0,0.1
SZ002836,20210616,0.0,0.0,0.0,0.3
SZ002836,20200720,0.0,0.0,0.0,0.1
SZ002836,20190528,0.0,0.0,0.0,0.5
SZ002836,20180529,0.0,0.0,0.0,0.25
SZ002836,20170414,1.0,0.0,0.0,0.2
SZ002837,20240527,0.0,0.0,0.0,0.0006363347121
SZ002838,20240628,0.0,0.0,0.0,0.0007127192982
SZ002839,20240606,0.0,0.0,0.0,0.0047393364929
SZ002841,20240529,0.0,0.0,0.0,0.0025914634145999
SZ002843,20240513,0.0,0.0,0.0,0.0012165450122
SZ002845,20240520,0.0,0.0,0.0,0.0005734767025
SZ002846,20240618,0.0,0.0,0.0,0.0003342618384
SZ002846,20210330,0.6,0.0,0.0,0.1499
SZ002846,20200601,0.0,0.0,0.0,0.1297
SZ002846,20190617,0.0,0.0,0.0,0.05
SZ002846,20180626,0.0,0.0,0.0,0.05
SZ002846,20171031,0.6,0.0,0.0,0.2
SZ002847,20240524,0.0,0.0,0.0,0.0021717098596
SZ002849,20240604,0.0,0.0,0.0,0.0003322259136
SZ002850,20240524,0.0,0.0,0.0,0.0015435274748
SZ002851,20240716,0.0,0.0,0.0,0.0009060681629
SZ002853,20240709,0.0,0.0,0.0,0.0023174971031
SZ002856,20180620,0.2,0.0,0.0,0.15
SZ002857,20240620,0.0,0.0,0.0,0.0003185840708
SZ002859,20240605,0.0,0.0,0.0,0.0009945300844999
SZ002860,20240523,0.0,0.0,0.0,0.0009823182711
SZ002861,20240530,0.0,0.0,0.0,0.0016375545852
SZ002863,20240628,0.0,0.0,0.0,0.0003170731707
SZ002864,20240603,0.0,0.0,0.0,0.0007547169811
SZ002865,20240426,0.0,0.0,0.0,0.0014333008067999
SZ002866,20240516,0.0,0.0,0.0,0.0001047486033999
SZ002866,20230516,0.0,0.0,0.0,0.04
SZ002866,20220516,0.0,0.0,0.0,0.06
SZ002866,20210601,0.0,0.0,0.0,0.1
SZ002866,20200601,0.0,0.0,0.0,0.09
SZ002866,20190528,0.0,0.0,0.0,0.0886
SZ002866,20180710,0.7,0.0,0.0,0.12
SZ002866,20170807,0.0,0.0,0.0,0.055
SZ002867,20240710,0.0,0.0,0.0,0.0047033285094
SZ002869,20240705,0.0,0.0,0.0,0.0003367003367
SZ002870,20240606,0.0,0.0,0.0,0.0002989536622
SZ002871,20240611,0.0,0.0,0.0,0.0037359900374
SZ002873,20240625,0.0,0.0,0.0,0.0008505467801
SZ002876,20250506,0.0,0.0,0.0,0.14967
SZ002876,20240529,0.0,0.0,0.0,0.0001017501018
SZ002876,20230523,0.0,0.0,0.0,0.2
SZ002876,20220519,0.0,0.0,0.0,0.2964
SZ002876,20210423,0.4,0.0,0.0,0.2
SZ002876,20200430,0.0,0.0,0.0,0.05
SZ002876,20190625,0.3,0.0,0.0,0.04
SZ002876,20180620,0.0,0.0,0.0,0.3
SZ002877,20240625,0.0,0.0,0.0,0.0006338028168999
SZ002878,20240528,0.0,0.0,0.0,0.0003602305475999
SZ002879,20240423,0.0,0.0,0.0,0.0018910741301
SZ002880,20240712,0.0,0.0,0.0,0.0007079646018
SZ002881,20240527,0.0,0.0,0.0,0.0004885197851
SZ002882,20240530,0.0,0.0,0.0,0.001095890411
SZ002883,20240705,0.0,0.0,0.0,0.0007620164127
SZ002884,20240516,0.0,0.0,0.0,0.0044228217602999
SZ002885,20240604,0.0,0.0,0.0,0.0001194539249
SZ002886,20250530,0.0,0.0,0.0,0.042
SZ002886,20240530,0.0,0.0,0.0,4.11764706e-05
SZ002886,20230519,0.0,0.0,0.0,0.015
SZ002886,20220622,0.0,0.0,0.0,0.06
SZ002886,20210513,0.7,0.0,0.0,0.1
SZ002886,20200609,0.0,0.0,0.0,0.08
SZ002886,20190529,0.0,0.0,0.0,0.06
SZ002886,20180613,0.5,0.0,0.0,0.11
SZ002887,20240531,0.0,0.0,0.0,0.0034818941504
SZ002888,20240612,0.0,0.0,0.0,0.0006012378426
SZ002889,20240529,0.0,0.0,0.0,0.0003705318221
SZ002890,20240628,0.0,0.0,0.0,0.0009615384615
SZ002891,20240605,0.0,0.0,0.0,0.0010466637593
SZ002892,20240529,0.0,0.0,0.0,0.000688599847
SZ002893,20240620,0.0,0.0,0.0,0.0008146639511
SZ002895,20240516,0.0,0.0,0.0,0.0044345898004
SZ002896,20250627,0.3,0.0,0.0,0.26
SZ002896,20240708,0.0,0.0,0.0,0.0002975083674
SZ002896,20230627,0.0,0.0,0.0,0.07
SZ002896,20220527,0.3,0.0,0.0,0.3
SZ002896,20210519,0.3,0.0,0.0,0.4
SZ002896,20200710,0.0,0.0,0.0,0.1
SZ002896,20190709,0.0,0.0,0.0,0.15
SZ002896,20180629,0.0,0.0,0.0,0.18
SZ002897,20240614,0.0,0.0,0.0,0.0002402691014
SZ002898,20240628,0.0,0.0,0.0,0.0002265005663
SZ002899,20240529,0.0,0.0,0.0,0.0004889807163
SZ002900,20240605,0.0,0.0,0.0,0.0019940179462
SZ002901,20240624,0.0,0.0,0.0,0.0009352787131
SZ002903,20240521,0.0,0.0,0.0,0.0010976948408
SZ002906,20250512,0.0,0.0,0.0,0.48
SZ002906,20240619,0.0,0.0,0.0,0.0012010981469
SZ002906,20230524,0.0,0.0,0.0,0.25
SZ002906,20220530,0.0,0.0,0.0,0.2
SZ002906,20210528,0.0,0.0,0.0,0.2
SZ002906,20200601,0.0,0.0,0.0,0.1
SZ002906,20180627,0.0,0.0,0.0,0.25
SZ002907,20240604,0.0,0.0,0.0,0.0003676470588
SZ002908,20240531,0.0,0.0,0.0,0.0005917159763
SZ002909,20240704,0.0,0.0,0.0,0.0012048192770999
SZ002911,20240426,0.0,0.0,0.0,0.0042122886236
SZ002912,20240419,0.0,0.0,0.0,0.0012547051443
SZ002913,20240530,0.0,0.0,0.0,0.0012519872814
SZ002916,20250529,0.3,0.0,0.0,1.5
SZ002916,20240530,0.0,0.0,0.0,0.0010007783831999
SZ002916,20230530,0.0,0.0,0.0,1.0
SZ002916,20220530,0.0,0.0,0.0,0.95
SZ002916,20210601,0.0,0.0,0.0,0.95
SZ002916,20200513,0.4,0.0,0.0,1.15
SZ002916,20190517,0.2,0.0,0.0,0.75
SZ002916,20180528,0.0,0.0,0.0,0.51
SZ002917,20240712,0.0,0.0,0.0,0.0011428571429
SZ002918,20240701,0.0,0.0,0.0,0.0033112582781
SZ002919,20240531,0.0,0.0,0.0,0.0008792497069
SZ002920,20240429,0.0,0.0,0.0,0.0007116834703
SZ002921,20240607,0.0,0.0,0.0,0.0010504201681
SZ002922,20240510,0.0,0.0,0.0,0.0016574585635
SZ002923,20240531,0.0,0.0,0.0,0.0018744142455
SZ002925,20240531,0.0,0.0,0.0,0.0034954407295
SZ002926,20251222,0.0,0.0,0.0,0.04
SZ002926,20250729,0.0,0.0,0.0,0.085
SZ002926,20240726,0.0,0.0,0.0,0.0007836990596
SZ002926,20230825,0.0,0.0,0.0,0.03
SZ002926,20220816,0.0,0.0,0.0,0.1
SZ002926,20210824,0.0,0.0,0.0,0.111
SZ002926,20200827,0.0,0.0,0.0,0.076
SZ002926,20190826,0.0,0.0,0.0,0.076
SZ002926,20180824,0.0,0.0,0.0,0.038
SZ002927,20240613,0.0,0.0,0.0,0.0010680379747
SZ002929,20240717,0.0,0.0,0.0,0.0008812125485
SZ002930,20240709,0.0,0.0,0.0,0.0021570319241
SZ002932,20240528,0.0,0.0,0.0,0.0006292606188
SZ002933,20240715,0.0,0.0,0.0,0.0001121076233
SZ002935,20240620,0.0,0.0,0.0,0.0005191434134
SZ002936,20250710,0.0,0.0,0.0,0.02
SZ002936,20230703,0.1,0.0,0.0,0.0
SZ002936,20211220,0.1,0.0,0.0,0.0
SZ002936,20200630,0.1,0.0,0.0,0.1
SZ002936,20190619,0.0,0.0,0.0,0.15
SZ002937,20240606,0.0,0.0,0.0,0.0014333492594
SZ002938,20240613,0.0,0.0,0.0,0.0015313935681
SZ002939,20240806,0.0,0.0,0.0,0.0016886930984
SZ002940,20240617,0.0,0.0,0.0,0.0013530927834999
SZ002941,20240716,0.0,0.0,0.0,0.0017837235228999
SZ002942,20240626,0.0,0.0,0.0,0.0016501650165
SZ002943,20240515,0.0,0.0,0.0,0.0015612802497999
